Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
1,FANCFg2 OT1 predicted,,NP_17115_NT_3_FANCFg2_OT1_S883_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.008563568,0.017127137,13,4443,93419,8,16
2,HBB R03 ON,,NP_17115_R03_HBD_OTd4_1_HBB_ON_S942_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_1,dRNA,0.039824974,0.061269191,43,13907,391714,156,240
2,HBB R03 ON,,NP_17115_R03_HBD_OTd4_2_HBB_ON_S943_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_2,dRNA,0.068220673,0.094248641,58,17730,364992,249,344
2,HBB R03 ON,,NP_17115_R03_HBD_OTd4_3_HBB_ON_S944_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_3,dRNA,0.061326528,0.086767664,50,16472,373411,229,324
2,HBB R03 ON,,NP_17115_NT_1_HBB_ON_S945_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.080378592,0.103558935,45,14778,332178,267,344
2,HBB R03 ON,,NP_17115_NT_2_HBB_ON_S946_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.077492681,0.104356811,40,13226,290350,225,303
2,HBB R03 ON,,NP_17115_NT_3_HBB_ON_S947_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.053556546,0.081538337,65,16116,332359,178,271
2,HBB R03 ON predicted,,NP_17115_R03_HBD_OTd4_3_HBB_ON_S944_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_1,dRNA,0.679691087,0.679691087,50,0,389883,2650,2650
2,HBB R03 ON predicted,,NP_17115_R03_HBD_OTd4_2_HBB_ON_S943_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_2,dRNA,0.784381353,0.784381353,58,0,382722,3002,3002
2,HBB R03 ON predicted,,NP_17115_R03_HBD_OTd4_1_HBB_ON_S942_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_3,dRNA,0.580591242,0.580591242,43,0,405621,2355,2355
2,HBB R03 ON predicted,,NP_17115_NT_3_HBB_ON_S947_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.8649114,0.8649114,65,0,348475,3014,3014
2,HBB R03 ON predicted,,NP_17115_NT_2_HBB_ON_S946_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.752035734,0.752035734,40,0,303576,2283,2283
2,HBB R03 ON predicted,,NP_17115_NT_1_HBB_ON_S945_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.594599892,0.594599892,45,0,346956,2063,2063
2,HBB R03 HBD OT,,NP_17115_R03_HBD_OTd4_1_HBD_OT_S956_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_1,dRNA,0.081833061,0.081833061,0,80,2444,2,2
2,HBB R03 HBD OT,,NP_17115_R03_HBD_OTd4_2_HBD_OT_S957_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_2,dRNA,0.073717949,0.078205128,13,6106,156000,115,122
2,HBB R03 HBD OT,,NP_17115_R03_HBD_OTd4_3_HBD_OT_S958_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_3,dRNA,0.107377781,0.11471655,22,11340,258899,278,297
2,HBB R03 HBD OT,,NP_17115_NT_1_HBD_OT_S959_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.09240418,0.094861738,28,8163,203454,188,193
2,HBB R03 HBD OT,,NP_17115_NT_2_HBD_OT_S960_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.096226206,0.101983329,19,9742,243177,234,248
2,HBB R03 HBD OT,,NP_17115_NT_3_HBD_OT_S961_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.100737443,0.106303047,17,7825,179675,181,191
2,HBB R03 HBD OT predicted,,NP_17115_R03_HBD_OTd4_1_HBD_OT_S956_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_1,dRNA,0,0,0,121,2403,0,0
2,HBB R03 HBD OT predicted,,NP_17115_R03_HBD_OTd4_2_HBD_OT_S957_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_2,dRNA,0.010373444,0.02528527,13,7866,154240,16,39
2,HBB R03 HBD OT predicted,,NP_17115_R03_HBD_OTd4_3_HBD_OT_S958_pear.fastq.assembled.fastqwtf-difflib_indels.csv,HBB_R03_HBDd4_3,dRNA,0.016403238,0.026557624,22,14192,256047,42,68
2,HBB R03 HBD OT predicted,,NP_17115_NT_1_HBD_OT_S959_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.012924071,0.023362744,28,10442,201175,26,47
2,HBB R03 HBD OT predicted,,NP_17115_NT_2_HBD_OT_S960_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.014572768,0.022483699,19,12745,240174,35,54
2,HBB R03 HBD OT predicted,,NP_17115_NT_3_HBD_OT_S961_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.016908458,0.025362686,17,10074,177426,30,45
3,VEGFAg1 ON,,NP_17115_V1_OT1d2_1_VEGFg1_ON_S115_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_1,dRNA,0.005944655,0.014861638,8,6280,100931,6,15
3,VEGFAg1 ON,,NP_17115_V1_OT1d2_2_VEGFg1_ON_S116_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_2,dRNA,0.003929906,0.012182709,14,13161,254459,10,31
3,VEGFAg1 ON,,NP_17115_V1_OT1d2_3_VEGFg1_ON_S117_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_3,dRNA,0.004757662,0.013840471,9,12477,231206,11,32
3,VEGFAg1 ON,,NP_17115_NT_1_VEGFg1_ON_S124_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.000678164,0.012206948,10,7488,147457,1,18
3,VEGFAg1 ON,,NP_17115_NT_2_VEGFg1_ON_S125_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.00803428,0.011605071,6,5287,112020,9,13
3,VEGFAg1 ON,,NP_17115_NT_3_VEGFg1_ON_S126_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.004097983,0.012293948,7,5377,97609,4,12
3,VEGFAg1 ON predicted,,NP_17115_V1_OT1d2_1_VEGFg1_ON_S115_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_1,dRNA,0.246816173,0.270081631,8,8352,98859,244,267
3,VEGFAg1 ON predicted,,NP_17115_V1_OT1d2_2_VEGFg1_ON_S116_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_2,dRNA,0.235795147,0.250632597,14,18251,249369,588,625
3,VEGFAg1 ON predicted,,NP_17115_V1_OT1d2_3_VEGFg1_ON_S117_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_3,dRNA,0.247859893,0.270352517,9,16942,226741,562,613
3,VEGFAg1 ON predicted,,NP_17115_NT_1_VEGFg1_ON_S124_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.253900169,0.276038604,10,10400,144545,367,399
3,VEGFAg1 ON predicted,,NP_17115_NT_2_VEGFg1_ON_S125_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.239628985,0.257851722,6,7554,109753,263,283
3,VEGFAg1 ON predicted,,NP_17115_NT_3_VEGFg1_ON_S126_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.248328758,0.266141369,7,7548,95438,237,254
3,VEGFAg1 OT1,,NP_17115_V1_OT1d2_1_VEGFg1_OT1_S151_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_1,dRNA,0.001101031,0.006606183,10,5105,90824,1,6
3,VEGFAg1 OT1,,NP_17115_V1_OT1d2_2_VEGFg1_OT1_S152_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_2,dRNA,0.000880941,0.007928468,14,8026,113515,1,9
3,VEGFAg1 OT1,,NP_17115_V1_OT1d2_3_VEGFg1_OT1_S153_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_3,dRNA,0,0.044843049,70,372,4460,0,2
3,VEGFAg1 OT1,,NP_17115_NT_1_VEGFg1_OT1_S154_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.002417327,5,4132,82736,0,2
3,VEGFAg1 OT1,,NP_17115_NT_2_VEGFg1_OT1_S155_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0,0.00279353,6,5686,71594,0,2
3,VEGFAg1 OT1,,NP_17115_NT_3_VEGFg1_OT1_S156_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,60,452,3809,0,0
3,VEGFAg1 OT1 predicted,,NP_17115_V1_OT1d2_1_VEGFg1_OT1_S151_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_1,dRNA,0.002181572,0.003272358,10,4252,91677,2,3
3,VEGFAg1 OT1 predicted,,NP_17115_V1_OT1d2_2_VEGFg1_OT1_S152_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_2,dRNA,0.005237339,0.014839126,14,6979,114562,6,17
3,VEGFAg1 OT1 predicted,,NP_17115_V1_OT1d2_3_VEGFg1_OT1_S153_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFg1_OT1d1_3,dRNA,0,0,70,362,4470,0,0
3,VEGFAg1 OT1 predicted,,NP_17115_NT_1_VEGFg1_OT1_S154_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.003583587,5,3153,83715,0,3
3,VEGFAg1 OT1 predicted,,NP_17115_NT_2_VEGFg1_OT1_S155_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.004142445,0.00828489,6,4859,72421,3,6
3,VEGFAg1 OT1 predicted,,NP_17115_NT_3_VEGFg1_OT1_S156_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,60,428,3833,0,0
4,VEGFAg1 ON,,NP_17115_V1_OT6d4_1_VEGFg1_ON_S118_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_1,dRNA,0.008484446,0.015426266,4,6363,129649,11,20
4,VEGFAg1 ON,,NP_17115_V1_OT6d4_2_VEGFg1_ON_S119_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_2,dRNA,0.00178142,0.010688519,8,4900,112270,2,12
4,VEGFAg1 ON,,NP_17115_V1_OT6d4_3_VEGFg1_ON_S120_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_3,dRNA,0.001958231,0.014686732,4,5253,102133,2,15
4,VEGFAg1 ON,,NP_17115_NT_1_VEGFg1_ON_S124_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.000678164,0.012206948,10,7488,147457,1,18
4,VEGFAg1 ON,,NP_17115_NT_2_VEGFg1_ON_S125_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.00803428,0.011605071,6,5287,112020,9,13
4,VEGFAg1 ON,,NP_17115_NT_3_VEGFg1_ON_S126_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.004097983,0.012293948,7,5377,97609,4,12
4,VEGFAg1 ON predicted,,NP_17115_V1_OT6d4_1_VEGFg1_ON_S118_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_1,dRNA,0.003065745,0.00613149,4,5538,130474,4,8
4,VEGFAg1 ON predicted,,NP_17115_V1_OT6d4_2_VEGFg1_ON_S119_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_2,dRNA,0.003543555,0.009744775,8,4289,112881,4,11
4,VEGFAg1 ON predicted,,NP_17115_V1_OT6d4_3_VEGFg1_ON_S120_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_3,dRNA,0.003894308,0.007788617,4,4672,102714,4,8
4,VEGFAg1 ON predicted,,NP_17115_NT_1_VEGFg1_ON_S124_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.000673886,0.00539109,10,6552,148393,1,8
4,VEGFAg1 ON predicted,,NP_17115_NT_2_VEGFg1_ON_S125_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.004440734,0.007993321,6,4713,112594,5,9
4,VEGFAg1 ON predicted,,NP_17115_NT_3_VEGFg1_ON_S126_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.003056266,0.009168798,7,4827,98159,3,9
4,VEGFAg1 OT6,,NP_17115_V1_OT6d4_1_VEGFg1_OT6_S181_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_1,dRNA,0.004027062,0.008054124,46,10958,49664,2,4
4,VEGFAg1 OT6,,NP_17115_V1_OT6d4_2_VEGFg1_OT6_S182_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_2,dRNA,0.076439613,0.078138271,58,10712,58870,45,46
4,VEGFAg1 OT6,,NP_17115_V1_OT6d4_3_VEGFg1_OT6_S183_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_3,dRNA,0,0.021929825,465,1178,4560,0,1
4,VEGFAg1 OT6,,NP_17115_NT_1_VEGFg1_OT6_S184_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.002412633,0.003618949,106,25125,82897,2,3
4,VEGFAg1 OT6,,NP_17115_NT_2_VEGFg1_OT6_S185_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0,0.003199898,101,21558,62502,0,2
4,VEGFAg1 OT6,,NP_17115_NT_3_VEGFg1_OT6_S186_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.002828374,0.005656749,88,18759,35356,1,2
4,VEGFAg1 OT6 predicted,,NP_17115_V1_OT6d4_1_VEGFg1_OT6_S181_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_1,dRNA,0.006027606,0.006027606,46,10851,49771,3,3
4,VEGFAg1 OT6 predicted,,NP_17115_V1_OT6d4_2_VEGFg1_OT6_S182_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_2,dRNA,0.079678573,0.08476444,58,10595,58987,47,50
4,VEGFAg1 OT6 predicted,,NP_17115_V1_OT6d4_3_VEGFg1_OT6_S183_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT6d4_3,dRNA,0,0.021934635,465,1179,4559,0,1
4,VEGFAg1 OT6 predicted,,NP_17115_NT_1_VEGFg1_OT6_S184_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.001205197,0.001205197,106,25048,82974,1,1
4,VEGFAg1 OT6 predicted,,NP_17115_NT_2_VEGFg1_OT6_S185_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.004795933,0.004795933,101,21507,62553,3,3
4,VEGFAg1 OT6 predicted,,NP_17115_NT_3_VEGFg1_OT6_S186_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,88,18736,35379,0,0
5,VEGFAg1 ON,,NP_17115_V1_OT11d7_1_VEGFg1_ON_S121_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_1,dRNA,0.003084873,0.01233949,6,5568,129665,4,16
5,VEGFAg1 ON,,NP_17115_V1_OT11d7_2_VEGFg1_ON_S122_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_2,dRNA,0,0,0,16,80,0,0
5,VEGFAg1 ON,,NP_17115_V1_OT11d7_3_VEGFg1_ON_S123_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_3,dRNA,0.004571324,0.013713972,7,4271,87502,4,12
5,VEGFAg1 ON,,NP_17115_NT_1_VEGFg1_ON_S124_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.000678164,0.012206948,10,7488,147457,1,18
5,VEGFAg1 ON,,NP_17115_NT_2_VEGFg1_ON_S125_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.00803428,0.011605071,6,5287,112020,9,13
5,VEGFAg1 ON,,NP_17115_NT_3_VEGFg1_ON_S126_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.004097983,0.012293948,7,5377,97609,4,12
5,VEGFAg1 ON predicted,,NP_17115_V1_OT11d7_1_VEGFg1_ON_S121_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_1,dRNA,0.124237191,0.132050851,6,7252,127981,159,169
5,VEGFAg1 ON predicted,,NP_17115_V1_OT11d7_2_VEGFg1_ON_S122_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_2,dRNA,0,0,0,15,81,0,0
5,VEGFAg1 ON predicted,,NP_17115_V1_OT11d7_3_VEGFg1_ON_S123_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_3,dRNA,0.168010753,0.184232481,7,5469,86304,145,159
5,VEGFAg1 ON predicted,,NP_17115_NT_1_VEGFg1_ON_S124_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.140624786,0.15022843,10,9167,145778,205,219
5,VEGFAg1 ON predicted,,NP_17115_NT_2_VEGFg1_ON_S125_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.114672686,0.129119639,6,6557,110750,127,143
5,VEGFAg1 ON predicted,,NP_17115_NT_3_VEGFg1_ON_S126_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.128853927,0.138206229,7,6753,96233,124,133
5,VEGFAg1 OT11,,NP_17115_V1_OT11d7_1_VEGFg1_OT11_S211_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_1,dRNA,0,0,17,314,3401,0,0
5,VEGFAg1 OT11,,NP_17115_V1_OT11d7_2_VEGFg1_OT11_S212_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_2,dRNA,0.001990911,0.006470462,657,9161,200913,4,13
5,VEGFAg1 OT11,,NP_17115_V1_OT11d7_3_VEGFg1_OT11_S213_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_3,dRNA,0.003055562,0.009166687,657,9132,163636,5,15
5,VEGFAg1 OT11,,NP_17115_NT_1_VEGFg1_OT11_S214_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.003447959,0.011493196,581,10099,174016,6,20
5,VEGFAg1 OT11,,NP_17115_NT_2_VEGFg1_OT11_S215_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.006197323,0.015149011,598,8518,145224,9,22
5,VEGFAg1 OT11,,NP_17115_NT_3_VEGFg1_OT11_S216_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.013145715,0.02026631,662,12074,182569,24,37
5,VEGFAg1 OT11 predicted,,NP_17115_V1_OT11d7_1_VEGFg1_OT11_S211_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_1,dRNA,0,0,17,330,3385,0,0
5,VEGFAg1 OT11 predicted,,NP_17115_V1_OT11d7_2_VEGFg1_OT11_S212_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_2,dRNA,0,0.004506805,657,10376,199698,0,9
5,VEGFAg1 OT11 predicted,,NP_17115_V1_OT11d7_3_VEGFg1_OT11_S213_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg1_OT11d7_3,dRNA,0,0.006200704,657,11496,161272,0,10
5,VEGFAg1 OT11 predicted,,NP_17115_NT_1_VEGFg1_OT11_S214_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.004659018,581,12405,171710,0,8
5,VEGFAg1 OT11 predicted,,NP_17115_NT_2_VEGFg1_OT11_S215_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.001395342,0.006976712,598,10408,143334,2,10
5,VEGFAg1 OT11 predicted,,NP_17115_NT_3_VEGFg1_OT11_S216_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.00166251,0.006650042,662,14193,180450,3,12
6,VEGFAg2 ON,,NP_17115_V2_OT1d1_1_VEGFg2_ON_S1110_R1_001.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_1,dRNA,0,0,5406,3757,6304,0,0
6,VEGFAg2 ON,,NP_17115_V2_OT1d1_2_VEGFg2_ON_S985_R1_001.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_2,dRNA,0.002998703,0.003748379,5330,13308,133391,4,5
6,VEGFAg2 ON,,NP_17115_V2_OT1d1_3_VEGFg2_ON_S986_R1_001.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_3,dRNA,0.007516678,0.008456262,8568,17469,212860,16,18
6,VEGFAg2 ON,,NP_17115_NT_1_VEGFg2_ON_S1063_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.080198943,0.085172521,27852,41686,160850,129,137
6,VEGFAg2 ON,,NP_17115_NT_2_VEGFg2_ON_S251_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.006472701,0.011327227,17,18552,123596,8,14
6,VEGFAg2 ON,,NP_17115_NT_3_VEGFg2_ON_S252_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.058483332,0.062618517,26,23327,169279,99,106
6,VEGFAg2 ON predicted,,NP_17115_V2_OT1d1_1_VEGFg2_ON_S1110_R1_001.fastqwtf-difflib_indels.csv,NP_17115_V2_OT1d1_1_VEGFg2_ON_S1060_R1_001.fastqwtf-difflib_indels.csv,dRNA,0,0,5406,3757,6304,0,0
