Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
1,FANCFg2 OT1,07.21.17,FANCF_GFP_3_FANCFA_OT1_S739_R1_001.fastqwtf-difflib_indels.csv,U2OS_FANCF_GFP_3, + + -,5.87797619,5.87797619,3787,2745,14784,869,869
1,FANCFg2 OT1,07.21.17,FANCF_d2_1_FANCFA_OT1_S740_R1_001.fastqwtf-difflib_indels.csv,U2OS_FANCF_OT1d1_1, + + 1,0.221384551,0.221384551,2963,499,16713,37,37
1,FANCFg2 OT1,07.21.17,FANCF_d2_2_FANCFA_OT1_S741_R1_001.fastqwtf-difflib_indels.csv,U2OS_FANCF_OT1d1_2, + + 1,0.354773314,0.354773314,7658,1373,43408,154,154
1,FANCFg2 OT1,07.21.17,FANCF_d2_3_FANCFA_OT1_S742_R1_001.fastqwtf-difflib_indels.csv,U2OS_FANCF_OT1d1_3, + + 1,0.195442013,0.195442013,4952,806,28653,56,56
1,FANCFg2 OT1,07.21.17,Null_1_FANCFA_OT1_S734_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.002371298,0.002371298,7666,1458,42171,1,1
1,FANCFg2 OT1,07.21.17,Null_2_FANCFA_OT1_S735_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.004757525,0.004757525,11125,2284,63058,3,3
1,FANCFg2 OT1,07.21.17,Null_3_FANCFA_OT1_S736_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0.004588629,0.004588629,3815,749,21793,1,1
2,VEGFAg3 ON,07.21.17,V3_GFP_1_VEGFA_g3_U2OS_S686_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_GFP_1, + + -,14.50724515,14.51571901,7361,1205,47204,6848,6852
2,VEGFAg3 ON,07.21.17,V3_GFP_2_VEGFA_g3_U2OS_S687_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_GFP_2, + + -,15.73341665,15.74619765,10649,1835,70417,11079,11088
2,VEGFAg3 ON,07.21.17,V3_GFP_3_VEGFA_g3_U2OS_S688_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_GFP_3, + + -,13.06999066,13.0794938,8933,1503,63137,8252,8258
2,VEGFAg3 ON,07.21.17,V3_d2_1_VEGFA_g3_U2OS_S689_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_OT2d2_1, + + 2,15.02258141,15.02258141,2989,460,16828,2528,2528
2,VEGFAg3 ON,07.21.17,V3_d2_2_VEGFA_g3_U2OS_S690_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_OT2d2_2, + + 2,14.62690844,14.65965372,7087,1530,48862,7147,7163
2,VEGFAg3 ON,07.21.17,V3_d2_3_VEGFA_g3_U2OS_S691_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_OT2d2_3, + + 2,12.73073883,12.76793602,17465,28499,21507,2738,2746
2,VEGFAg3 ON,07.21.17,Null_1_VEGFA_g3_U2OS_S683_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.119930222,0.122655909,5504,880,36688,44,45
2,VEGFAg3 ON,07.21.17,Null_2_VEGFA_g3_U2OS_S684_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.231561885,0.23542125,4784,883,25911,60,61
2,VEGFAg3 ON,07.21.17,Null_3_VEGFA_g3_U2OS_S685_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0.291462288,0.298571124,3715,782,28134,82,84
2,VEGFAg3 OT2,07.21.17,V3_GFP_1_VEGFA_g3_OT2_U2OS_S713_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_GFP_1, + + -,7.029156176,7.163160887,23388,7616,24626,1731,1764
2,VEGFAg3 OT2,07.21.17,V3_GFP_2_VEGFA_g3_OT2_U2OS_S714_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_GFP_2, + + -,6.657331233,6.806114709,35497,12528,34278,2282,2333
2,VEGFAg3 OT2,07.21.17,V3_GFP_3_VEGFA_g3_OT2_U2OS_S715_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_GFP_3, + + -,6.01209534,6.047669868,3307,1277,2811,169,170
2,VEGFAg3 OT2,07.21.17,V3_d2_1_VEGFA_g3_OT2_U2OS_S716_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_OT2d2_1, + + 2,2.89090193,2.930287515,10903,4288,12695,367,372
2,VEGFAg3 OT2,07.21.17,V3_d2_2_VEGFA_g3_OT2_U2OS_S717_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_OT2d2_2, + + 2,1.986942946,2.029520295,15209,4561,14092,280,286
2,VEGFAg3 OT2,07.21.17,V3_d2_3_VEGFA_g3_OT2_U2OS_S718_R1_001.fastqwtf-difflib_indels.csv,U2OS_VEGFAg3_OT2d2_3, + + 2,1.58457324,1.611430413,17855,5752,18617,295,300
2,VEGFAg3 OT2,07.21.17,Null_1_VEGFA_g3_OT2_U2OS_S710_R1_001.fastqwtf-difflib_indels.csv,NT_1, - - -,0.049111528,0.058040897,19315,6831,22398,11,13
2,VEGFAg3 OT2,07.21.17,Null_2_VEGFA_g3_OT2_U2OS_S711_R1_001.fastqwtf-difflib_indels.csv,NT_2, - - -,0.074656361,0.096614114,20658,7477,22771,17,22
2,VEGFAg3 OT2,07.21.17,Null_3_VEGFA_g3_OT2_U2OS_S712_R1_001.fastqwtf-difflib_indels.csv,NT_3, - - -,0.056561086,0.071986837,18742,6176,19448,11,14
